Post_subjectID,BASELINE1,Duration_seconds,Study,Sex,Age,Handedness,US_Born,US_Citizen,US_Years,Pre_Language_HomeEng,Pre_Language_HomeOther,Pre_Language_Other,Pre_Race_WhiteCauc,Pre_Race_BlackAA,Pre_Race_Latino,Pre_Race_EastAsian,Pre_Race_SouthAsian,Pre_Race_PacificIslander,Pre_Race_NativeAmericanIndian,Pre_Race_Other,Pre_Race_OtherText,Pre_Race_Sum,Pre_Race_Coded,Pre_GenerationalStatus,Pre_RelationshipStatus,Pre_EducationLevel,Pre_Edu_CoE,Pre_Edu_CFA,Pre_Edu_DC,Pre_Edu_Heinz,Pre_Edu_MCS,Pre_Edu_SCS,Pre_Edu_TSB,Pre_Edu_College_Coded,Pre_Edu_Major,Pre_Edu_MajorText,Pre_Work_Status,Pre_Work_OnCampus,Pre_Work_WorkStudy,Pre_Work_Neither,Pre_Mother_Edu,Pre_Father_Edu,Pre_Housing_CMU,Pre_Housing_CMU_Other,Pre_Home_PeopleNum,Pre_Home_NumSpouse,Pre_Home_NumChild,Pre_Home_NumParents,Pre_Home_NumRelatives,Pre_Home_NumNonRelatives,Pre_Stu_International,Pre_Stu_Vet,Pre_Stu_NCAA,Pre_Stu_Commute,Pre_Stu_FratSoror,Pre_Stu_PhysDisab,Pre_Stu_1stGen,BASELINE_1,BFI_END_PRE,Social_Media_Use_PRE,Pre_SM_Check_FB,Pre_SM_Check_Twitter,Pre_SM_Check_Insta,Pre_SM_Check_SnapChat,Pre_SM_Check_Tumbler,Pre_SM_Check_YouTube,Pre_SM_Post_FB,Pre_SM_Post_Twitter,Pre_SM_Post_Insta,Pre_SM_Post_SnapChat,Pre_SM_Post_Tumbler,Pre_SM_Post_YouTube,Pre_Expectations,Pre_Expectations_1,Pre_Expectations_2,Pre_Expectations_3,Pre_Expectations_4,Pre_Connection_Coping,Pre_Connection_Coping_1,Pre_Connection_Coping_2,Pre_Connection_Coping_3,Pre_Connection_Coping_4,Pre_Connection_Coping_5,Pre_Connection_Coping_6,Pre_Connection_Coping_7,Pre_Connection_Coping_8,Social_Media_Use_END_PRE,CMU_Status_Ladder_PRE,Pre_status_Ladder,CMU_Status_Ladder_END_PRE,BASELINE_2,StartDate,EndDate,Status,Duration__in_seconds_,RecordedDate,CES_D_PRE,Pre_CES_D_Depressed,Pre_CES_D_Sum2,CES_D_END_PRE,PSQI_PRE,Pre_PSQI_1,Pre_PSQI_1mil,Pre_PSQI_2,Pre_PSQI_2number,Pre_PSQI_2category,Pre_PSQI_3,Pre_PSQI_3mil,Pre_PSQI_1_3_score,Pre_PSQI_4,Pre_PSQI_4_Percent,Pre_PSQI_Component1,Pre_PSQI_Component2,Pre_PSQI_Component3,Pre_PSQI_Component4,Pre_PSQI_Component5,Pre_PSQI_Component6,Pre_PSQI_Component7,Pre_PSQI_Total,PSQI_END_PRE,B_YAACQ_PRE,Pre_B_YAACQ_sum,B_YAACQ_END_PRE,PSS_PRE,Pre_PSS_Unexpected,Pre_PSS_Stressed,Pre_PSS_sum,PSS_END_PRE,CSSEC_PRE,Pre_CSSEC_FamilyDeath,Pre_CSSEC_FriendDeath,Pre_CSSEC_Divorce,Pre_CSSEC_Legal,Pre_CSSEC_InjuryIllness,Pre_CSSEC_Responsibilities,Pre_CSSEC_IncomeThreat,Pre_CSSEC_Roomate,Pre_CSSEC_HealthFamily,Pre_CSSEC_Pregnancy,Pre_CSSEC_Sexual,Pre_CSSEC_DisagreeParents,Pre_CSSEC_FinancialLifestyle,Pre_CSSEC_Major,Pre_CSSEC_Argument,Pre_CSSEC_Relationship,Pre_CSSEC_SexualHarrass,Pre_CSSEC_SexualAssault,Pre_CSSEC_RepeatCourse,Pre_CSSEC_IncSchoolwork,Pre_CSSEC_PersonalAchievement,Pre_CSSEC_College,Pre_CSSEC_LivingChange,Pre_CSSEC_DisagreeInstructor,Pre_CSSEC_LowGrades,Pre_CSSEC_SleepingChange,Pre_CSSEC_SocialChange,Pre_CSSEC_EatingChange,Pre_CSSEC_CarProblems,Pre_CSSEC_FamilyGetTogether,Pre_CSSEC_MissedClasses,Pre_CSSEC_MissedClassesYN,Pre_CSSEC_ChangeMajor,Pre_CSSEC_DropClass,Pre_CSSEC_DropClassYN,Pre_CSSEC_TrafficViolation,Pre_CSSEC_Sum,Pre_CSSEC_Sum_Categories,Pre_CSSEC_Academic_Sum,Pre_CSSEC_NonAcademic_Sum,CSSEC_END_PRE,COPE_PRE,Pre_COPE_SelfDistraction_Sum,Pre_COPE_ActiveCoping_Sum,Pre_COPE_Denial_Sum,Pre_COPE_SubstanceUse_Sum,Pre_COPE_EmotionalSupport_Sum,Pre_COPE_InstrumentalSupport_Sum,Pre_COPE_BehavioralDisengagement_Sum,Pre_COPE_Venting_Sum,Pre_COPE_PositiveReframing_Sum,Pre_COPE_Planning_Sum,Pre_COPE_Humor_Sum,Pre_COPE_Acceptance_Sum,Pre_COPE_Religion_Sum,Pre_COPE_SelfBlame_Sum,COPE_END_PRE,ISEL_PRE,Pre_ISEL_Appraisal_subscale,Pre_ISEL_Belonging_subscale,Pre_ISEL_Tangible_subscale,Pre_ISEL_Sum,ISEL_END_PRE,UCLA_LS_PRE,Pre_LS_Sum,UCLA_LS_END_PRE,NBS_PRE,Pre_NBS_Sum,NBS_END_PRE,SCS_SF_PRE,Pre_SCS_SF_Mean,SCS_SF_END_PRE,BRS_PRE,Pre_BRS_Sum,BRS_END_PRE,SSS_PRE,Pre_ReceivingEmotional,Pre_GivingEmotional,Pre_ReceivingInstrumental,Pre_GivingInstrumental,Pre_Giving_sum,Pre_Receiving_sum,SSS_END_PRE,SF_CMU_PRE,Pre_SF_CMU_Sum,SF_CMU_END_PRE,CMU_PRE,CMU_StressCulture_PRE,Pre_CMU_Peers_Competative,Pre_CMU_Peers_Stressed,Pre_CMU_Peers_Friendly,Pre_CMU_Peers_Helpful,Pre_CMU_Peers_Successful,Pre_CMU_Peers_Healthy,Pre_CMU_Peers_Busy,Pre_CMU_Peers_Supportive,Pre_CMU_Profs_Competative,Pre_CMU_Profs_Stressed,Pre_CMU_Profs_Friendly,Pre_CMU_Profs_Helpful,Pre_CMU_Profs_Successful,Pre_CMU_Profs_Healthy,Pre_CMU_Profs_Busy,Pre_CMU_Profs_Supportive,Pre_CMU_Self_Competative,Pre_CMU_Self_Stressed,Pre_CMU_Self_Friendly,Pre_CMU_Self_Helpful,Pre_CMU_Self_Successful,Pre_CMU_Self_Healthy,Pre_CMU_Self_Busy,Pre_CMU_Self_Supportive,Pre_CMU_Stress,Pre_CMU_MajorDifficulty,Pre_CMU_StudentImportance,Pre_CMU_SuccessWorry,Pre_CMU_Regret,Pre_CMU_Transferring,Pre_CMU_Pressure,Pre_CMU_Exaggerate,Pre_CMU_StressConvo,Pre_CMU_ThinkWorkload,Pre_CMU_EmotionalDrain,Pre_CMU_MajorPurpose,Pre_Excel,Pre_SI,Pre_PeerTutor,Pre_AcademicCoach,None,Pre_Medication_Emotional,Pre_Diagnosis_MentalHealth,Pre_Hospital_MentalHealth,Pre_Accomodations_MentalHealth,Pre_CAPS_Counseling,Pre_CAPS_OnCall,Pre_CAPS_EmergencyAppt,Pre_CAPS_Referral,Pre_CAPS_ConcernOther,Pre_CAPS_ConcernSelf,Pre_CAPS_PsychiatricConsult,Pre_CAPS_PsychiatricMedication,Pre_CAPS_TrtmtPgh,Pre_CMU_Adjust_Difficult,Pre_CMU_AdjustDifficult_Category,CMU_END_PRE,NIAAA_PRE,Pre_NIAAA_Freq_Alcohol,Pre_NIAAA_NumDrinks_Day,Pre_NIAAA_LargestNumDrinks_Day,Pre_NIAAA_Freq_LargeNumDrinks,Pre_NIAAA_LowLevel_2Hours,Pre_NIAAA_MedLevel_2Hours,Pre_NIAAA_HighLevel_2Hours,Pre_NIAAA_Life_LargestNum24,Pre_NIAAA_NIAA_Q1A,NIAAA_END_PRE,SubstanceUse_PRE,Pre_SubstanceUse_Cigarette_Use,Pre_SubstanceUse_Cigarette_Freq,Pre_SubstanceUse_Cigarette_Num,Pre_SubstanceUse_Cigarette_Length,Pre_SubstanceUse_Cigarette_Age,Pre_SubstanceUse_Cig_DaysWeek,Pre_SubstanceUse_NicotineProducts,Pre_SubstanceUse_Txt_NicotineProducts,Pre_SubstanceUse_NicotineProducts_DaysWk,Pre_SubstanceUse_Drink_Alcohol,Pre_SubstanceUse_Days_Alchohol,Pre_SubstanceUse_NumDrinks_Alchohol,Pre_SubstanceUse_DrinkAlone,Pre_SubstanceUse_Percent_Alone,Pre_SubstanceUse_Age_FirstAlcohol,Pre_SubstanceUse_Age_AlcoholIntox,Pre_SubstanceUse_Age_RegularDrink,Pre_SubstanceUse_MarijuanaUse,Pre_SubstanceUse_DaysMarijuana,SubstanceUse_END_PRE,BDII_PRE,Pre_BDI_II_Suicidal,Pre_BDI_II_Score,BDII_END_PRE,BASELINE_2_END,Instutional_Data_PRE,Pre_HS_GPA,Pre_satm,Pre_satcr,Pre_demo_intl,Pre_demo_firstgen,Pre_demo_asian,Pre_demo_black,Pre_demo_hispanic,Pre_demo_natamer,Pre_demo_pacisl,Pre_demo_race_not_r,Pre_demo_white,Pre_Race_Coded_IRA,Pre_act_greek,Pre_act_athlete,Pre_finaid_ind,Pre_finaid_income,Pre_finaid_fam_size,Pre_finaid_tot_grant,Pre_finaid_pell_grant,Pre_finaid_tot_loan,Pre_finaid_sub_loan,Pre_finaid_tot_work,Pre_College,Pre_college_cfa,Pre_college_cit,Pre_college_dc,Pre_college_mcs,Pre_college_scs,Pre_college_tsb,Pre_College_Coded_IRA,Pre_house_bmg,Pre_house_don,Pre_house_ham,Pre_house_hen,Pre_house_mor,Pre_house_mud,Pre_house_rez,Pre_house_sco,Pre_house_shi,Pre_house_ste,Pre_f16_cum_GPA,Pre_s17_census_units
335, ,573,facebook post on class of 2020 page,2,18,2,1,1, ,1,1,"English, Mandarin",0,0,0,1,0,0,0,0, ,1,4,4,3,3,0,0,0,0,1,0,0,5,1,Biology,3,0,0,1,5,5,3, ,4,0,0,2,0,0,1,2,2,2,2,2,2, , , ,1,0,2,2,5,2,5,0,5,2,0,0, ,4,3,2,1, ,5,5,2,2,1,3,2,2, , ,6, , ,1/6/17 1:39,1/6/17 2:26,0,2810,1/6/17 2:26, ,1,22, , ,12:30am,0:30:00,5 min,5,0,9:30am,9:30:00,9,7,77.77777778,1,1,1,1,1,0,2,7, , ,2, , ,2,2,23, , ,0,0,0,0,0,0,0,0,45,0,0,0,0,39,0,0,0,0,0,37,36,35,31,0,0,0,0,28,0,26,0,0,0,0,0,0,277,2,111,166, , ,6,5,5,2,5,4,4,4,4,6,3,6,2,5, , ,12,11,9,34, , ,45, , ,34, , ,2.333333333, , ,17, , ,25,18,19,18,36,44, , ,96, , , ,4,4,6,6,4,5,4,6,2,2,6,6,6,4,6,6,4,5,5,6,6,4,6,6,4,5,4,5,1,1,1,3,5,6,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,How cold it gets in Pittsburgh,999, , ,8,8,6,9,9,9,10,6,999, , ,0,999, , , , ,0, , ,1,<1,6,0, ,17,N/A,N/A,0, , , ,0,11, ,335, ,3.72,780,670,0,0,1,0,0,0,0,0,0,1,0,0,0, , , , , , ,0,4,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,3.55,47
214, ,451,A dormmte mentioned it and then I got an email,2,18,2,1,1, ,1,0, ,1,0,0,0,0,0,0,0, ,1,1,4,2,5,1,0,0,0,0,0,0,1,1,Double in Material Science and Engineering and Biomedical Engineering,3,0,0,1,6,6,1, ,2,0,0,2,0,0,2,2,1,2,2,2,2, , , ,1,0,2,1,0,1,5,0,5,1,0,0, ,2,2,2,2, ,5,5,3,2,1,5,2,3, , ,2, , ,1/8/17 13:21,1/8/17 14:00,0,2354,1/8/17 14:00, ,1,8, , ,12:30am,0:30:00,2,2,0,10am,10:00:00,9.5,9,94.73684211,0,0,0,0,1,1,0,2, , ,11, , ,0,1,7, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,37,36,35,0,0,0,0,0,28,0,0,0,0,0,0,0,0,175,2,111,64, , ,5,5,2,4,6,4,5,4,3,4,2,5,3,6, , ,12,12,13,43, , ,43, , ,43, , ,2.166666667, , ,22, , ,21,23,19,22,45,40, , ,94, , , ,5,6,5,6,7,4,6,6,2,4,5,4,7,5,6,7,5,5,7,7,7,6,5,7,6,7,7,7,2,2,4,3,2,1,5,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Being in a different part of the country,5, , ,6,7,5,7,6,8,10,5,999, , ,0,999, , , , ,0, , ,1,1-,6,0, ,13,15,17,1,0, , ,1,12, ,214, ,3.98,700,700,0,0,0,0,0,0,0,0,1,7,0,1,1,90301,3,49983, , , ,2800,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,48
246, ,451,Facebook post,1,18,2,1,1, ,1,1,"English, Gujarati",0,0,0,0,1,0,0,0, ,1,5,2,2,3,0,0,1,1,0,0,0,4,1,Information Systems,3,0,0,1,5,6,1, ,3,0,1,2,1,0,2,2,2,2,2,2,2, , , ,1,1,2,1,0,1,4,2,5,2,0,0, ,5,3,4,4, ,5,5,5,3,5,3,2,3, , ,7, , ,1/16/17 1:30,1/16/17 2:29,0,3515,1/16/17 2:29, ,0,9, , ,2:30am,2:30:00,15,15,0,12:00pm,12:00:00,9.5,9,94.73684211,1,1,0,0,1,0,0,3, , ,0, , ,0,0,7, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,35,0,0,29,29,29,28,0,0,25,1,0,0,0,0,212,2,126,86, , ,5,4,3,2,2,2,4,4,4,6,6,4,2,5, , ,8,14,10,32, , ,43, , ,34, , ,3.166666667, , ,23, , ,19,12,11,12,24,30, , ,71, , , ,5,7,4,4,6,5,7,4,4,2,5,3,6,5,3,3,3,6,5,5,4,3,7,6,6,5,4,7,4,2,3,2,6,4,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,More academically rigorous classes combined with more self-learning expected (instead of being able to rely mostly/solely on in-class instruction like in high school).,1, , ,6,8,6,8,999,10,10,6,999, , ,0,999, , , , ,0, , ,1,0,5,0, ,17,17,18,1,2, , ,0,6, ,246, ,3.74,710,800,0,0,0,0,0,0,0,1,0,6,0,0,0,215693,5, , , , ,0,3,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2.74,49
208, ,406,Email.,1,18,2,2,1,15,0,1,Spanish,0,0,1,0,0,0,1,0, ,2,16,1,2,3,0,0,0,0,0,1,0,6,1,Computer Science,3,0,0,1,4,5,1, ,2,0,3,2,0,0,2,2,2,2,2,2,2, , , ,1,0,0,2,0,1,5,0,0,5,0,5, ,4,2,2,1, ,3,4,4,3,3,5,2,3, , ,6, , ,1/8/17 2:30,1/8/17 3:10,0,2416,1/8/17 3:10, ,2,23, , ,6:00am,6:00:00,1,1,0,3:00pm,15:00:00,9,9,100,1,1,0,0,2,0,3,7, , ,0, , ,0,2,16, , ,100,73,0,0,0,0,50,47,45,0,0,0,0,0,0,0,0,0,0,37,0,35,31,0,29,29,29,28,0,26,25,1,0,0,0,0,584,3,126,458, , ,6,6,4,2,4,5,5,5,4,5,8,7,4,7, , ,11,9,11,31, , ,53, , ,24, , ,2.416666667, , ,21, , ,26,25,10,20,45,36, , ,75, , , ,5,6,4,4,5,5,5,4,3,3,5,3,4,5,5,3,4,5,6,5,2,3,6,6,5,6,2,4,6,7,4,5,6,6,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bullcrap class structures between (not cohesive instruction, assignment, exam ecosystem).",1, , ,11,999,999,999,999,999,999,999,999, , ,0,999, , , , ,0, , ,0, , ,0, ,N/A,N/A,N/A,0, , , ,1,20, ,208, ,4,999,999,0,0,0,0,1,1,0,0,1,7,0,0,1,37880,5,56118,5815,3500,3500,2800,5,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,2.65,50
179, ,486,An email was sent to me.,2,18,2,1,1, ,1,1,English and Serbo-croatian,1,0,0,0,0,0,0,0, ,1,1,2,2,3,1,0,0,0,0,0,0,1,1,ECE,1,1,1,0,3,5,1, ,3,0,0,0,0,2,2,2,2,2,2,2,2, , , ,1,0,0,1,4,1,5,0,0,1,4,0, ,4,4,5,2, ,4,5,2,3,2,3,2,3, , ,5, , ,1/9/17 18:16,1/9/17 19:19,0,3816,1/9/17 19:19, ,0,16, , ,12:00 AM,0:00:01,30 mins,30,1,9:00 AM,9:00:00,9,7,77.77777778,2,2,1,1,2,1,2,11, , ,0, , ,0,1,7, , ,100,0,0,0,0,58,50,47,45,0,0,40,39,0,0,0,0,0,0,0,36,35,31,0,29,29,29,28,0,0,0,0,0,0,0,0,596,3,64,532, , ,7,7,2,2,3,3,2,4,4,6,6,5,2,4, , ,11,11,12,36, , ,44, , ,27, , ,3.166666667, , ,24, , ,21,13,8,12,25,29, , ,85, , , ,5,6,3,5,6,4,5,5,4,3,6,7,6,6,4,5,4,5,5,5,6,5,4,5,5,6,6,3,2,3,5,2,2,2,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"For me, the most difficult thing to adjust to was the lack of familiarity in lecture halls. It feels more like learning with a bunch of strangers than acquaintances. It's just a sensation that took getting used to.",5, , ,9,6,5,9,9,9,10,5,999, , ,0,999, , , , ,0, , ,0, , ,0, ,18,18,N/A,0, , , ,0,12, ,179, ,3.93,999,999,0,1,0,0,0,0,0,0,1,7,0,0,1,49142,5,48281,2865,3500,3500,2800,2,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3.07,52
215, ,445,Email,2,18,1,1,1, ,1,0, ,0,0,0,0,1,0,0,0, ,1,5,2,2,3,0,0,0,0,1,0,0,5,2, ,3,0,0,1,6,6,1, ,10,0,0,1,0,0,2,2,2,2,2,2,2, , , ,1,3,2,1,0,3,5,5,5,5,5,5, ,4,3,4,2, ,4,4,3,4,2,5,2,3, , ,6, , ,1/5/17 7:13,1/5/17 7:50,0,2228,1/5/17 7:50, ,0,1, , ,12:00 PM,0:00:01,15 min,15,0,9:00 AM,9:00:00,9,6.5,72.22222222,1,1,1,2,1,0,0,6, , ,0, , ,0,1,8, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,74,0, , ,4,4,2,2,3,2,2,3,5,4,2,3,4,3, , ,13,11,10,36, , ,39, , ,36, , ,2.75, , ,21, , ,27,24,16,15,39,43, , ,86, , , ,4,4,6,6,6,5,6,7,2,2,5,5,5,5,4,5,4,5,6,6,4,4,6,4,5,5,5,4,2,2,4,2,4,4,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,It has been difficult finding time for myself whether it is to study or just to have fun.,4, , ,11,999,999,999,999,999,999,999,999, , ,0,999, , , , ,0, , ,0, , ,0, ,N/A,N/A,N/A,0, , , ,0,4, ,215, ,4,750,680,0,0,1,0,0,0,0,0,0,1,0,0,1,199063,3,7000, , , ,0,4,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,3.79,50
282, ,492,Facebook,1,18,2,1,1, ,1,1,Chinese and English,0,0,0,1,0,0,0,0, ,1,4,2,2,5,1,0,0,0,0,0,0,1,1,Mechanical Engineering,1,1,1,0,6,6,1, ,2,0,0,2,0,0,2,2,2,2,1,2,2, , , ,1,0,0,2,0,1,5,0,0,5,0,0, ,4,3,4,2, ,5,4,4,2,2,6,1,3, , ,3, , ,1/5/17 21:24,1/5/17 21:57,0,1988,1/5/17 21:57, ,2,37, , ,12PM or 4A,2:00:00,60,60,2,8:30,8:30:00,999,6,999,2,2,1,999,2,0,3,999, , ,2, , ,1,3,22, , ,0,0,0,0,0,0,0,0,45,0,0,0,0,39,0,0,0,0,0,37,0,35,0,0,29,29,29,28,0,0,0,0,0,0,0,0,271,2,140,131, , ,8,4,4,2,2,2,2,7,4,4,8,5,3,8, , ,5,8,12,21, , ,66, , ,41, , ,2.083333333, , ,22, , ,0,11,9,4,15,9, , ,78, , , ,4,6,6,4,6,5,7,3,2,3,5,6,6,4,5,4,3,6,6,5,4,4,5,4,5,6,7,7,4,1,5,1,1,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The most difficult thing was the lack of real difficulty in the transition. I was expecting to be homesick and miss my friends back home but I didn't really care.,999, , ,8,8,6,9,9,10,10,6,999, , ,0,999, , , , ,0, , ,1,1,3,0, ,18,18,N/A,0, , , ,1,18, ,282, ,3.49,760,790,0,0,1,0,0,0,0,0,0,1,1,0,1,126349,4,32543, ,3500,3500,2800,2,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2.93,42
120, ,467,Facebook post on CMU 2020 page,1,18,2,1,1, ,1,1,Mandarin Chinese,0,0,0,1,0,0,0,0, ,1,4,2,2,5,0,0,0,0,0,0,1,7,1,Business Administration,3,0,0,1,5,6,1, ,10,0,0,2,1,0,2,2,2,2,2,2,2, , , ,1,0,2,1,0,2,5,0,5,1,0,0, ,5,4,5,3, ,5,4,4,2,5,5,2,3, , ,6, , ,1/4/17 22:35,1/5/17 0:57,0,8527,1/5/17 0:57, ,0,3, , ,11:00pm,23:00:00,10,10,0,8:00am,8:00:00,9,8,88.88888889,1,1,0,0,1,2,0,5, , ,0, , ,0,0,2, , ,0,0,0,0,63,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,36,35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,204,2,74,130, , ,4,7,2,2,4,5,2,3,6,6,3,4,2,2, , ,14,10,9,37, , ,33, , ,31, , ,3.583333333, , ,25, , ,29,13,12,11,24,41, , ,97, , , ,6,5,5,6,7,2,6,5,1,6,5,5,7,4,6,5,7,4,5,5,6,4,5,5,5,3,4,2,5,1,5,2,5,4,4,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balancing academics, social life, and health.",4, , ,8,9,6,9,999,10,10,6,999, , ,0,999, , , , ,0, , ,1,1,2,0, ,18,N/A,18,0, , , ,0,1, ,120, ,3.89,999,999,0,0,1,0,0,0,0,0,0,1,0,0,0,362076,4, , , , ,0,6,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,3.8,48
163, ,472,Email,1,19,2,1,1, ,1,0, ,1,0,1,0,0,0,0,0, ,2,9,2,2,5,0,0,0,0,0,1,0,6,1,Computer Science,3,0,0,1,6,6,1, ,2,0,0,0,0,1,2,2,2,2,2,2,2, , , ,1,0,0,1,0,2,5,0,0,1,0,0, ,3,3,3,1, ,4,4,4,2,4,1,2,2, , ,6, , ,1/4/17 12:27,1/4/17 13:01,0,2000,1/4/17 13:01, ,0,9, , ,9:30 PM,21:30:00,20,20,1,7:00 AM,7:00:00,9.5,8,84.21052632,1,1,0,1,1,0,1,5, , ,0, , ,0,1,7, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,35,0,0,0,29,0,0,0,0,0,0,0,0,0,0,101,1,72,29, , ,6,5,2,2,5,5,2,2,4,5,6,4,2,5, , ,14,11,12,39, , ,42, , ,38, , ,2.333333333, , ,22, , ,24,21,16,20,41,40, , ,81, , , ,5,6,6,6,6,4,5,5,3,3,6,6,6,6,5,5,4,4,5,5,4,4,6,5,6,6,7,6,2,2,7,3,5,5,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Making sure to get enough sleep.,999, , ,11,999,999,999,999,999,999,999,999, , ,0,999, , , , ,0, , ,0, , ,0, ,N/A,N/A,N/A,0, , , ,0,4, ,163, ,3.8,770,800,0,0,0,0,1,0,0,0,0,3,0,0,1,172752,4,1000, ,3500,3500,2800,5,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,3.52,53
357, ,291,Email,2,18,1,1,1, ,1,0, ,0,0,0,0,1,0,0,0, ,1,5,2,2,3,0,0,0,0,1,0,0,5,1,Neuroscience,3,0,0,1,6,6,1, ,2,0,1,2,0,0,2,2,2,2,2,2,2, , , ,1,0,0,1,0,3,5,0,0,2,0,0, ,3,4,4,2, ,4,4,4,2,1,5,2,3, , ,7, , ,1/4/17 20:27,1/4/17 20:56,0,1706,1/4/17 20:56, ,0,3, , ,12:00 AM,0:00:01,30 mins,30,1,9:30 AM,9:30:00,9.5,8.5,89.47368421,0,1,0,0,1,0,0,2, , ,0, , ,0,2,13, , ,0,0,0,0,0,0,50,0,45,0,0,0,0,0,0,0,0,0,0,37,36,35,31,0,0,29,29,28,0,0,0,0,0,0,0,0,320,3,72,248, , ,7,7,2,2,7,7,2,5,6,7,4,6,6,4, , ,12,11,10,35, , ,41, , ,43, , ,3.083333333, , ,13, , ,29,25,15,21,46,44, , ,102, , , ,5,6,7,7,7,4,7,6,1,1,7,7,7,7,7,7,6,5,7,7,5,7,6,7,6,7,6,6,5,5,5,3,5,5,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The amount of freedom.,4, , ,11,999,999,999,999,999,999,999,999, , ,0,999, , , , ,0, , ,0, , ,0, ,N/A,N/A,N/A,0, , , ,0,7, ,357, ,3.61,999,999,0,0,0,0,0,0,0,1,0,6,0,0,0,231495,4, , , , ,0,4,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,4,49
167, ,359,email,2,18,2,1,1, ,1,0, ,1,0,0,0,0,0,0,0, ,1,1,4,2,3,0,0,1,0,1,0,0,5,2, ,3,0,0,1,6,6,3, ,2,0,0,2,1,0,2,2,1,2,2,2,2, , , ,1,0,2,1,0,3,5,0,5,5,0,0, ,3,3,3,2, ,4,4,1,3,1,3,2,3, , ,6, , ,1/4/17 22:28,1/4/17 23:02,0,2032,1/4/17 23:02, ,0,10, , ,12:00am,0:00:01,5,5,0,9:00am,9:00:00,9,8,88.88888889,0,0,0,0,1,2,0,3, , ,11, , ,0,2,6, , ,0,0,0,0,0,0,0,0,45,0,0,0,0,39,0,0,0,0,0,0,36,35,31,0,0,29,0,28,0,0,0,0,24,0,0,0,267,2,98,169, , ,7,6,2,3,5,6,2,3,6,6,4,6,2,6, , ,15,11,11,41, , ,41, , ,40, , ,3.166666667, , ,23, , ,23,15,14,12,27,37, , ,86, , , ,5,5,5,5,5,5,5,5,1,4,6,6,6,4,5,6,5,5,5,3,5,2,6,4,5,6,5,4,2,2,4,2,2,3,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,holding yourself accountable -- no one is there to check on you,5, , ,5,8,6,6,6,10,10,6,999, , ,0,999, , , , ,0, , ,1,1,5,0, ,16,16,18,1,1, , ,0,4, ,167, ,3.9,710,650,0,0,0,0,0,0,0,0,1,7,0,1,1,294599,4,4272, , , ,2800,4,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,4,51
